ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
2200	"ENSG00000092841.18"	"MYL6"	chr12	+	56159497	56159622	56159622	56159730	56158683	56158711	56159974	56160148
2201	"ENSG00000092841.18"	"MYL6"	chr12	+	56159586	56159622	56159622	56159730	56158683	56158711	56159974	56160148
2202	"ENSG00000175203.15"	"DCTN2"	chr12	-	57538252	57538347	57538518	57538524	57535748	57535845	57541363	57541372
2203	"ENSG00000115165.9"	"CYTIP"	chr2	-	157443846	157444006	157464935	157465027	157434697	157434747	157487331	157487434
2204	"ENSG00000196935.8"	"SRGAP1"	chr12	+	64091275	64091378	64091892	64091926	64086998	64087026	64094931	64094992
2205	"ENSG00000125970.11"	"RALY"	chr20	+	34033163	34033239	34065043	34065160	34031521	34031604	34072065	34072330
2206	"ENSG00000125970.11"	"RALY"	chr20	+	34073562	34073635	34073818	34073866	34072065	34072205	34075873	34076040
2207	"ENSG00000155974.12"	"GRIP1"	chr12	-	66456186	66456342	66462923	66463093	66455408	66455564	66465274	66465422
2208	"ENSG00000173482.16"	"PTPRM"	chr18	+	8248149	8248176	8253226	8253414	8247844	8247919	8296367	8296455
2209	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71841100	71841231	71854784	71854853	71839758	71839811	71872069	71872168
2210	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71841100	71841231	71861404	71861496	71839758	71839811	71872069	71872168
2211	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71854784	71854853	71861404	71861496	71839758	71839811	71872069	71872168
2212	"ENSG00000121749.15"	"TBC1D15"	chr12	+	71880468	71880607	71884810	71885021	71872928	71873003	71893221	71893324
2213	"ENSG00000058272.17"	"PPP1R12A"	chr12	-	79805591	79805768	79806165	79806333	79798493	79798584	79807225	79807330
2214	"ENSG00000165899.11"	"OTOGL"	chr12	+	80361067	80361185	80366267	80366353	80358859	80358900	80366573	80366637
2215	"ENSG00000231738.10"	"TSPAN19"	chr12	-	85024651	85024772	85027898	85028023	85023325	85023400	85029718	85029791
2216	"ENSG00000144285.19"	"SCN1A"	chr2	-	166052851	166052943	166053038	166053130	166051718	166051988	166054637	166054766
2217	"ENSG00000075415.12"	"SLC25A3"	chr12	+	98595432	98595557	98595726	98595848	98593974	98594135	98597855	98598035
2218	"ENSG00000075415.12"	"SLC25A3"	chr12	+	98595432	98595661	98595726	98595848	98593978	98594135	98597855	98598035
2219	"ENSG00000196091.13"	"MYBPC1"	chr12	+	101614495	101614531	101626871	101626910	101594970	101595095	101629433	101629544
2220	"ENSG00000196091.13"	"MYBPC1"	chr12	+	101682603	101682662	101684381	101684424	101680342	101680529	101685581	101685869
2221	"ENSG00000198431.15"	"TXNRD1"	chr12	+	104289465	104289542	104290992	104291104	104288930	104289040	104311289	104311412
2222	"ENSG00000198431.15"	"TXNRD1"	chr12	+	104289465	104289542	104309758	104309950	104288930	104289040	104311289	104311412
2223	"ENSG00000198431.15"	"TXNRD1"	chr12	+	104290992	104291104	104309758	104309950	104288930	104289040	104311289	104311412
2224	"ENSG00000161203.13"	"AP2M1"	chr3	+	184177542	184177611	184178217	184178223	184176950	184177067	184178856	184179122
2225	"ENSG00000161203.13"	"AP2M1"	chr3	+	184180644	184180650	184180841	184180844	184180168	184180251	184180848	184180984
2226	"ENSG00000138101.18"	"DTNB"	chr2	-	25383835	25383889	25387288	25387378	25379289	25379323	25388201	25388361
2227	"ENSG00000138101.18"	"DTNB"	chr2	-	25596085	25596240	25607235	25607321	25580720	25580826	25628170	25628384
2228	"ENSG00000110887.7"	"DAO"	chr12	+	108887449	108887564	108889468	108889545	108884997	108885200	108890207	108890273
2229	"ENSG00000139436.20"	"GIT2"	chr12	-	109947255	109947504	109951211	109951316	109939164	109939247	109953091	109953234
2230	"ENSG00000139436.20"	"GIT2"	chr12	-	109965759	109965765	109967313	109967319	109965525	109965577	109967457	109967503
2231	"ENSG00000204179.10"	"PTPN20"	chr10	+	46932376	46932533	46940581	46940717	46911780	46911842	46943917	46944015
2232	"ENSG00000204179.10"	"PTPN20"	chr10	+	46932376	46932533	46940622	46940717	46911780	46911842	46943917	46944015
2233	"ENSG00000204179.10"	"PTPN20"	chr10	+	46947840	46947955	46955095	46955203	46946562	46946675	46964985	46965137
2234	"ENSG00000204179.10"	"PTPN20"	chr10	+	46967956	46968047	46987339	46987555	46964985	46965137	46999911	46999974
2235	"ENSG00000100479.12"	"POLE2"	chr14	-	49646569	49646694	49646993	49647092	49643563	49643670	49647292	49647360
2236	"ENSG00000089157.15"	"RPLP0"	chr12	-	120198553	120198739	120198853	120199000	120197321	120197462	120199117	120199205
2237	"ENSG00000135100.17"	"HNF1A"	chr12	+	120993519	120993706	120994163	120994405	120988832	120989032	120996261	120996413
2238	"ENSG00000089041.16"	"P2RX7"	chr12	+	121160901	121160974	121162423	121162520	121156078	121156147	121165356	121165437
2239	"ENSG00000184047.17"	"DIABLO"	chr12	-	122224511	122224644	122224644	122224748	122218265	122218397	122225964	122226052
2240	"ENSG00000051825.14"	"MPHOSPH9"	chr12	-	123202623	123203084	123203113	123203375	123202163	123202319	123210055	123210162
2241	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66742437	66742668	66749196	66749313	66736074	66736244	66751272	66751346
2242	"ENSG00000151092.16"	"NGLY1"	chr3	-	25736003	25736149	25736308	25736400	25733871	25733982	25737333	25737455
2243	"ENSG00000151338.18"	"MIPOL1"	chr14	+	37369516	37369624	37396975	37397014	37308348	37308519	37422854	37422949
2244	"ENSG00000185684.14"	"EP400NL"	chr12	+	132121689	132121765	132121924	132121980	132121439	132121579	132125193	132125396
2245	"ENSG00000187848.13"	"P2RX2"	chr12	+	132619438	132619574	132619843	132619919	132618816	132618921	132619999	132620096
2246	"ENSG00000072609.17"	"CHFR"	chr12	-	132848084	132848155	132848181	132848257	132847042	132847130	132848640	132848724
2247	"ENSG00000072609.17"	"CHFR"	chr12	-	132862332	132862425	132869618	132869798	132861466	132861634	132870723	132870783
2248	"ENSG00000072609.17"	"CHFR"	chr12	-	132862332	132862425	132869618	132869834	132861466	132861634	132870723	132870783
2249	"ENSG00000185347.17"	"C14orf80"	chr14	+	105492578	105492734	105493834	105493933	105492106	105492309	105497356	105497443
2250	"ENSG00000132958.17"	"TPTE2"	chr13	-	19425706	19425833	19426424	19426517	19424946	19425017	19430467	19430547
2251	"ENSG00000132958.17"	"TPTE2"	chr13	-	19473913	19474075	19482487	19482547	19465464	19465564	19492849	19492903
2252	"ENSG00000162105.18"	"SHANK2"	chr11	-	70500569	70500596	70501922	70501931	70492334	70492465	70502205	70502286
2253	"ENSG00000162105.18"	"SHANK2"	chr11	-	70500569	70500599	70501922	70501931	70492334	70492465	70502205	70502286
2254	"ENSG00000141084.10"	"RANBP10"	chr16	-	67738012	67738035	67744264	67744455	67734857	67735042	67772033	67772086
2255	"ENSG00000141084.10"	"RANBP10"	chr16	-	67744287	67744455	67772033	67772086	67738012	67738035	67805427	67805539
2256	"ENSG00000141084.10"	"RANBP10"	chr16	-	67772033	67772086	67805427	67805539	67744287	67744455	67806301	67806560
2257	"ENSG00000139597.17"	"N4BP2L1"	chr13	-	32404202	32404271	32404320	32404397	32402907	32403200	32407249	32407338
2258	"ENSG00000105793.15"	"GTPBP10"	chr7	+	90354457	90354549	90355085	90355230	90352815	90353009	90372154	90372228
2259	"ENSG00000105793.15"	"GTPBP10"	chr7	+	90354457	90354549	90355085	90355230	90352815	90353009	90374301	90374354
2260	"ENSG00000105793.15"	"GTPBP10"	chr7	+	90354457	90354549	90372154	90372228	90352815	90353009	90374301	90374354
2261	"ENSG00000105793.15"	"GTPBP10"	chr7	+	90355085	90355230	90372154	90372228	90352815	90353009	90374301	90374354
2262	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71400793	71400918	71413947	71414014	71321121	71321181	71512742	71512845
2263	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71413947	71414014	71503827	71503946	71400793	71400918	71512742	71512845
2264	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71418129	71418196	71497853	71497889	71413947	71414014	71512742	71512845
2265	"ENSG00000109586.11"	"GALNT7"	chr4	+	173297794	173297977	173298114	173298297	173295763	173295843	173302046	173302164
2266	"ENSG00000174032.16"	"SLC25A30"	chr13	-	45408926	45409074	45411361	45411480	45405882	45405977	45418299	45418380
2267	"ENSG00000176124.11"	"DLEU1"	chr13	+	50156826	50158076	50415088	50415202	50082170	50082557	50433412	50433550
2268	"ENSG00000176124.11"	"DLEU1"	chr13	+	50338675	50338834	50390197	50390291	50083141	50083194	50433412	50433550
2269	"ENSG00000176124.11"	"DLEU1"	chr13	+	50338675	50338834	50415088	50415202	50083141	50083194	50433412	50433550
2270	"ENSG00000176124.11"	"DLEU1"	chr13	+	50390197	50390291	50415088	50415202	50083141	50083194	50433412	50433550
2271	"ENSG00000176124.11"	"DLEU1"	chr13	+	50415088	50415202	50433412	50433550	50390197	50390291	50492650	50492761
2272	"ENSG00000176124.11"	"DLEU1"	chr13	+	50433412	50433550	50492650	50492761	50415088	50415202	50527865	50528064
2273	"ENSG00000176124.11"	"DLEU1"	chr13	+	50433412	50433550	50527865	50528064	50415088	50415202	50528179	50528534
2274	"ENSG00000176124.11"	"DLEU1"	chr13	+	50458001	50458113	50492650	50492761	50433412	50433550	50527865	50528064
2275	"ENSG00000176124.11"	"DLEU1"	chr13	+	50492650	50492761	50527865	50528064	50433412	50433550	50533193	50533861
2276	"ENSG00000136104.20"	"RNASEH2B"	chr13	+	50915274	50915475	50921177	50921331	50912994	50913131	50927406	50927478
2277	"ENSG00000136104.20"	"RNASEH2B"	chr13	+	50929474	50929582	50930682	50930759	50927406	50927478	50934884	50934999
2278	"ENSG00000236778.7"	"RP11-550E22.3"	chr13	+	51468771	51468894	51479008	51479064	51468267	51468367	51506542	51506638
2279	"ENSG00000056998.19"	"GYG2"	chrX	+	2843212	2843354	2853979	2854154	2830060	2830195	2854992	2855155
2280	"ENSG00000160917.14"	"CPSF4"	chr7	+	99450275	99450371	99450701	99450795	99448120	99448273	99452367	99452440
2281	"ENSG00000186472.19"	"PCLO"	chr7	-	82848867	82848921	82868106	82868195	82847138	82847247	82879336	82879462
2282	"ENSG00000136122.15"	"BORA"	chr13	+	72728925	72729093	72731280	72731387	72727922	72728007	72734959	72735005
2283	"ENSG00000136122.15"	"BORA"	chr13	+	72731280	72731387	72734959	72735005	72728925	72729093	72737961	72738043
2284	"ENSG00000140612.13"	"SEC11A"	chr15	-	84679225	84679287	84679931	84679969	84670724	84670782	84680712	84680832
2285	"ENSG00000140612.13"	"SEC11A"	chr15	-	84680712	84680832	84687624	84687774	84670724	84670782	84691534	84691644
2286	"ENSG00000204482.10"	"LST1"	chr6	+	31587640	31587733	31587943	31587966	31587199	31587318	31588517	31588909
2287	"ENSG00000119684.15"	"MLH3"	chr14	-	75033418	75033490	75039910	75040015	75032067	75032179	75041614	75041700
2288	"ENSG00000213614.9"	"HEXA"	chr15	-	72346526	72346710	72347685	72347758	72346234	72346325	72348047	72348134
2289	"ENSG00000121742.17"	"GJB6"	chr13	-	20230697	20230807	20230865	20231061	20229579	20229749	20231381	20231505
2290	"ENSG00000121742.17"	"GJB6"	chr13	-	20230697	20230813	20230865	20231061	20229579	20229749	20231381	20231505
2291	"ENSG00000134905.16"	"CARS2"	chr13	-	110688784	110688904	110697917	110697967	110687946	110688018	110701437	110701555
2292	"ENSG00000240344.8"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885343	200881420	200881488	200885697	200885772
2293	"ENSG00000240344.8"	"PPIL3"	chr2	-	200882341	200882382	200885261	200885367	200881420	200881488	200885697	200885772
2294	"ENSG00000240344.8"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885343	200881420	200881488	200885697	200885772
2295	"ENSG00000240344.8"	"PPIL3"	chr2	-	200882341	200882435	200885261	200885367	200881420	200881488	200885697	200885772
2296	"ENSG00000100814.17"	"CCNB1IP1"	chr14	-	20317793	20317974	20318255	20318470	20316226	20316560	20325538	20325653
2297	"ENSG00000100814.17"	"CCNB1IP1"	chr14	-	20317794	20317974	20318255	20318470	20316226	20316560	20325538	20325653
2298	"ENSG00000188655.10"	"RNASE9"	chr14	-	20559581	20559633	20560336	20560371	20556092	20557083	20560873	20560931
2299	"ENSG00000119912.15"	"IDE"	chr10	-	92478644	92478789	92479276	92479421	92475883	92475994	92483254	92483337
2300	"ENSG00000185864.16"	"NPIPB4"	chr16	-	21851769	21851855	21851914	21852046	21847412	21847541	21857258	21857416
2301	"ENSG00000111684.10"	"LPCAT3"	chr12	-	6981003	6981182	6981594	6981632	6979470	6979579	6981810	6981904
2302	"ENSG00000145916.18"	"RMND5B"	chr5	+	178133451	178133569	178135172	178135312	178131236	178131376	178138107	178138258
2303	"ENSG00000145916.18"	"RMND5B"	chr5	+	178133451	178133569	178136028	178136248	178131236	178131376	178138107	178138258
2304	"ENSG00000145916.18"	"RMND5B"	chr5	+	178135172	178135312	178136028	178136248	178131236	178131376	178138107	178138258
2305	"ENSG00000100462.15"	"PRMT5"	chr14	-	22927525	22927614	22928125	22928211	22926701	22926814	22928496	22928615
2306	"ENSG00000197948.10"	"FCHSD1"	chr5	-	141642396	141642503	141643000	141643088	141641701	141641757	141644217	141644438
2307	"ENSG00000117262.18"	"GPR89A"	chr1	+	145608347	145608675	145612201	145612247	145608047	145608175	145616233	145616293
2308	"ENSG00000157326.18"	"DHRS4"	chr14	+	23959901	23960003	23965761	23965832	23955034	23955212	23965931	23965983
2309	"ENSG00000139734.17"	"DIAPH3"	chr13	-	60093627	60093732	60112009	60112186	60042689	60042820	60163586	60163766
2310	"ENSG00000100453.12"	"GZMB"	chr14	-	24632323	24632459	24632718	24632719	24631857	24632118	24632914	24633062
2311	"ENSG00000157216.15"	"SSBP3"	chr1	-	54257126	54257186	54258068	54258149	54251793	54251860	54281437	54281527
2312	"ENSG00000196792.11"	"STRN3"	chr14	-	30918965	30919106	30929200	30929311	30913523	30913657	30935162	30935304
2313	"ENSG00000151413.16"	"NUBPL"	chr14	+	31654069	31654134	31667820	31667979	31599288	31599379	31673354	31673394
2314	"ENSG00000260269.5"	"CTD-2323K18.1"	chr15	-	75570229	75570346	75597339	75597480	75527178	75527261	75598278	75598681
2315	"ENSG00000127314.17"	"RAP1B"	chr12	+	68624670	68624873	68641033	68641153	68610907	68611043	68648698	68648781
2316	"ENSG00000127314.17"	"RAP1B"	chr12	+	68624674	68624873	68641037	68641153	68610907	68611052	68648698	68648781
2317	"ENSG00000127314.17"	"RAP1B"	chr12	+	68651994	68652051	68654111	68654252	68650399	68650468	68656305	68656449
2318	"ENSG00000127314.17"	"RAP1B"	chr12	+	68654111	68654252	68656305	68656449	68651994	68652051	68657100	68657217
2319	"ENSG00000186469.8"	"GNG2"	chr14	+	51841505	51841572	51877616	51877657	51827667	51827807	51950649	51950765
2320	"ENSG00000186469.8"	"GNG2"	chr14	+	51913008	51913128	51939780	51940091	51877616	51877657	51950649	51950765
2321	"ENSG00000142621.19"	"FHAD1"	chr1	+	15383155	15383402	15383806	15383930	15382027	15382193	15388050	15388131
2322	"ENSG00000182919.14"	"C11orf54"	chr11	+	93755209	93755386	93757315	93757465	93753935	93754037	93759741	93759858
2323	"ENSG00000072110.13"	"ACTN1"	chr14	-	68878457	68878523	68878988	68879069	68877081	68877240	68879961	68880108
2324	"ENSG00000119686.9"	"FLVCR2"	chr14	+	75624611	75624752	75633628	75633696	75622057	75622220	75634909	75635013
2325	"ENSG00000100577.18"	"GSTZ1"	chr14	+	77327471	77327552	77327911	77328037	77326837	77326905	77329122	77329201
2326	"ENSG00000063761.15"	"ADCK1"	chr14	+	77859075	77859279	77887090	77887249	77822434	77822518	77899099	77899258
2327	"ENSG00000042317.16"	"SPATA7"	chr14	+	88406682	88406736	88415204	88415266	88396155	88396203	88416710	88416844
2328	"ENSG00000068305.17"	"MEF2A"	chr15	+	99671322	99671454	99671519	99671657	99645560	99645764	99674392	99674612
2329	"ENSG00000165533.18"	"TTC8"	chr14	+	88833692	88833722	88836907	88837066	88824573	88824821	88839451	88839572
2330	"ENSG00000165533.18"	"TTC8"	chr14	+	88841424	88841557	88843805	88843850	88841036	88841196	88852970	88853056
2331	"ENSG00000165533.18"	"TTC8"	chr14	+	88846597	88846675	88846847	88846907	88843805	88843850	88852970	88853056
2332	"ENSG00000053254.15"	"FOXN3"	chr14	-	89284427	89284522	89333113	89333259	89280949	89281014	89350671	89350808
2333	"ENSG00000165929.12"	"TC2N"	chr14	-	91792366	91792558	91797784	91797901	91787512	91787627	91798298	91798399
2334	"ENSG00000259084.6"	"RP11-1070N10.6"	chr14	+	95668125	95668580	95669550	95669617	95663255	95665076	95670441	95670577
2335	"ENSG00000214548.15"	"MEG3"	chr14	+	100831015	100831094	100831420	100831534	100829033	100829749	100835735	100835879
2336	"ENSG00000214548.15"	"MEG3"	chr14	+	100831420	100831534	100832511	100832641	100829033	100829749	100836166	100836300
2337	"ENSG00000214548.15"	"MEG3"	chr14	+	100832511	100832641	100835735	100835879	100831420	100831534	100836166	100836300
2338	"ENSG00000214548.15"	"MEG3"	chr14	+	100832511	100832641	100835738	100835879	100831420	100831534	100836166	100836300
2339	"ENSG00000078304.19"	"PPP2R5C"	chr14	+	101786017	101786183	101818991	101819085	101762904	101762970	101856685	101856885
2340	"ENSG00000078304.19"	"PPP2R5C"	chr14	+	101883256	101883349	101883431	101883562	101882160	101882271	101890236	101890296
2341	"ENSG00000078304.19"	"PPP2R5C"	chr14	+	101889981	101890192	101890236	101890296	101883431	101883562	101892999	101893108
2342	"ENSG00000080823.22"	"MOK"	chr14	-	102263545	102263616	102265822	102265912	102251916	102251995	102283477	102283592
2343	"ENSG00000080823.22"	"MOK"	chr14	-	102263545	102263616	102278605	102278694	102251916	102251995	102283477	102283592
2344	"ENSG00000080823.22"	"MOK"	chr14	-	102265822	102265912	102278605	102278694	102251916	102251995	102283477	102283592
2345	"ENSG00000131591.17"	"C1orf159"	chr1	-	1090875	1090983	1091277	1091374	1090352	1090428	1091471	1091565
2346	"ENSG00000256053.7"	"APOPT1"	chr14	+	103579370	103579491	103581568	103581656	103574106	103574170	103587273	103587364
2347	"ENSG00000088808.16"	"PPP1R13B"	chr14	-	103759190	103759305	103763862	103764479	103757649	103757751	103778744	103778821
2348	"ENSG00000181666.17"	"HKR1"	chr19	+	37344609	37344774	37346887	37347052	37335168	37335257	37347189	37347316
2349	"ENSG00000182979.17"	"MTA1"	chr14	+	105445417	105445511	105449358	105449409	105438671	105438739	105450057	105450184
2350	"ENSG00000012817.15"	"KDM5D"	chrY	-	19739527	19739662	19741317	19741488	19735620	19735750	19741734	19741857
2351	"ENSG00000012817.15"	"KDM5D"	chrY	-	19741317	19741488	19741734	19741857	19739527	19739662	19743161	19743239
2352	"ENSG00000180229.12"	"HERC2P3"	chr15	-	20466194	20466370	20483402	20483517	20462830	20463001	20505390	20505493
2353	"ENSG00000198453.12"	"ZNF568"	chr19	+	36976326	36976367	36991175	36991299	36974419	36974466	36991750	36991846
2354	"ENSG00000135164.18"	"DMTF1"	chr7	+	87155454	87155497	87163238	87163332	87154389	87154528	87163494	87163617
2355	"ENSG00000135164.18"	"DMTF1"	chr7	+	87164933	87165050	87166482	87166605	87163494	87163617	87170994	87171089
2356	"ENSG00000114062.18"	"UBE3A"	chr15	-	25407066	25407262	25408619	25408684	25405460	25405502	25409087	25409207
2357	"ENSG00000198838.13"	"RYR3"	chr15	+	33815833	33815933	33816861	33816958	33813466	33813579	33818577	33818684
2358	"ENSG00000198771.10"	"RCSD1"	chr1	+	167685420	167685510	167690048	167690120	167683899	167684001	167694098	167694302
2359	"ENSG00000261645.5"	"RP11-660M18.2"	chr11	+	90602804	90602908	90716396	90716440	90546753	90546895	90801765	90801862
2360	"ENSG00000140092.14"	"FBLN5"	chr14	-	91938329	91938452	91939849	91939950	91936946	91937201	91940564	91940616
2361	"ENSG00000051180.16"	"RAD51"	chr15	+	40701805	40701926	40706176	40706294	40701063	40701201	40709024	40709116
2362	"ENSG00000168781.22"	"PPIP5K1"	chr15	-	43560412	43560595	43564102	43564165	43558794	43558932	43564866	43564992
2363	"ENSG00000163875.15"	"MEAF6"	chr1	-	37496546	37496604	37496706	37496736	37495884	37495918	37501803	37501996
